Date,Team,Metric,Value
2014-5-6,BOS,UNQ,14400
2014-5-7,BOS,UNQ,10192
2014-5-8,BOS,UNQ,10171
2014-5-9,BOS,UNQ,18003
2014-5-10,BOS,UNQ,19194
2014-5-11,BOS,UNQ,14703
2014-5-12,BOS,UNQ,13492
2014-5-13,BOS,UNQ,12583
2014-5-14,BOS,UNQ,10741
2014-5-15,BOS,UNQ,18714
2014-5-16,BOS,UNQ,22539
2014-5-17,BOS,UNQ,15891
2014-5-18,BOS,UNQ,9948
2014-5-19,BOS,UNQ,12200
2014-5-20,BOS,UNQ,39109
2014-5-21,BOS,UNQ,34666
2014-5-22,BOS,UNQ,14515
2014-5-23,BOS,UNQ,10995
2014-5-24,BOS,UNQ,9207
2014-5-25,BOS,UNQ,7522
2014-5-26,BOS,UNQ,7452
2014-5-27,BOS,UNQ,11476
2014-5-28,BOS,UNQ,12305
2014-5-29,BOS,UNQ,10691
2014-5-30,BOS,UNQ,12514
2014-5-31,BOS,UNQ,10157
2014-6-1,BOS,UNQ,8466
2014-6-2,BOS,UNQ,18795
2014-6-3,BOS,UNQ,22559
2014-6-4,BOS,UNQ,17741
2014-6-5,BOS,UNQ,16007
2014-6-6,BOS,UNQ,12380
2014-6-7,BOS,UNQ,7971
2014-6-8,BOS,UNQ,8278
2014-6-9,BOS,UNQ,13462
2014-6-10,BOS,UNQ,14206
2014-6-11,BOS,UNQ,18951
2014-6-12,BOS,UNQ,21373
2014-6-13,BOS,UNQ,12189
2014-6-14,BOS,UNQ,10367
2014-6-15,BOS,UNQ,14284
2014-6-16,BOS,UNQ,21543
2014-6-17,BOS,UNQ,20819
2014-6-18,BOS,UNQ,17443
2014-6-19,BOS,UNQ,15612
2014-6-20,BOS,UNQ,14455
2014-6-21,BOS,UNQ,22357
2014-6-22,BOS,UNQ,16663
2014-6-23,BOS,UNQ,14346
2014-6-24,BOS,UNQ,15751
2014-6-25,BOS,UNQ,22187
2014-6-26,BOS,UNQ,42333
2014-6-27,BOS,UNQ,61179
2014-6-28,BOS,UNQ,19324
2014-6-29,BOS,UNQ,15435
2014-6-30,BOS,UNQ,32905
2014-7-1,BOS,UNQ,36882
2014-7-2,BOS,UNQ,30067
2014-7-3,BOS,UNQ,23956
2014-7-4,BOS,UNQ,15132
2014-7-5,BOS,UNQ,32497
2014-7-6,BOS,UNQ,21656
2014-7-7,BOS,UNQ,21568
2014-7-8,BOS,UNQ,15387
2014-7-9,BOS,UNQ,28763
2014-7-10,BOS,UNQ,116876
2014-7-11,BOS,UNQ,60997
2014-7-12,BOS,UNQ,21347
2014-7-13,BOS,UNQ,17311
2014-7-14,BOS,UNQ,20518
2014-7-15,BOS,UNQ,21810
2014-7-16,BOS,UNQ,26161
2014-7-17,BOS,UNQ,18081
2014-7-18,BOS,UNQ,23378
2014-7-19,BOS,UNQ,101904
2014-7-20,BOS,UNQ,44224
2014-7-21,BOS,UNQ,54909
2014-7-22,BOS,UNQ,24831
2014-7-23,BOS,UNQ,25402
2014-7-24,BOS,UNQ,16490
2014-7-25,BOS,UNQ,16879
2014-7-26,BOS,UNQ,12368
2014-7-27,BOS,UNQ,12444
2014-7-28,BOS,UNQ,25843
2014-7-29,BOS,UNQ,26669
2014-7-30,BOS,UNQ,15536
2014-7-31,BOS,UNQ,14635
2014-8-1,BOS,UNQ,13691
2014-8-2,BOS,UNQ,11996
2014-8-3,BOS,UNQ,11371
2014-8-4,BOS,UNQ,13605
2014-8-5,BOS,UNQ,27003
2014-8-6,BOS,UNQ,19315
2014-8-7,BOS,UNQ,16481
2014-8-8,BOS,UNQ,11823
2014-8-9,BOS,UNQ,9403
2014-8-10,BOS,UNQ,9324
2014-8-11,BOS,UNQ,11845
2014-8-12,BOS,UNQ,13036
2014-8-13,BOS,UNQ,32167
2014-8-14,BOS,UNQ,24062
2014-8-15,BOS,UNQ,14191
2014-8-16,BOS,UNQ,9657
2014-8-17,BOS,UNQ,9680
2014-8-18,BOS,UNQ,13359
2014-8-19,BOS,UNQ,17836
2014-8-20,BOS,UNQ,17786
2014-8-21,BOS,UNQ,13116
2014-8-22,BOS,UNQ,10615
2014-8-23,BOS,UNQ,9225
2014-8-24,BOS,UNQ,9817
2014-8-25,BOS,UNQ,15962
2014-8-26,BOS,UNQ,17320
2014-8-27,BOS,UNQ,17574
2014-8-28,BOS,UNQ,12435
2014-8-29,BOS,UNQ,12837
2014-8-30,BOS,UNQ,9007
2014-8-31,BOS,UNQ,9598
2014-9-1,BOS,UNQ,11178
2014-9-2,BOS,UNQ,13814
2014-9-3,BOS,UNQ,12490
2014-9-4,BOS,UNQ,18301
2014-9-5,BOS,UNQ,11875
2014-9-6,BOS,UNQ,8731
2014-9-7,BOS,UNQ,8613
2014-9-8,BOS,UNQ,11131
2014-9-9,BOS,UNQ,10055
2014-9-10,BOS,UNQ,12014
2014-9-11,BOS,UNQ,10828
2014-9-12,BOS,UNQ,9175
2014-9-13,BOS,UNQ,7609
2014-9-14,BOS,UNQ,8460
2014-9-15,BOS,UNQ,10834
2014-9-16,BOS,UNQ,16337
2014-9-17,BOS,UNQ,16348
2014-9-18,BOS,UNQ,13187
2014-9-19,BOS,UNQ,10226
2014-9-20,BOS,UNQ,9289
2014-9-21,BOS,UNQ,9951
2014-9-22,BOS,UNQ,12180
2014-9-23,BOS,UNQ,13995
2014-9-24,BOS,UNQ,12617
2014-9-25,BOS,UNQ,22702
2014-9-26,BOS,UNQ,27457
2014-9-27,BOS,UNQ,14866
2014-9-28,BOS,UNQ,12605
2014-9-29,BOS,UNQ,40409
2014-9-30,BOS,UNQ,28452
2012-10-1,BOS,UNQ,41831
2012-10-2,BOS,UNQ,44702
2012-10-3,BOS,UNQ,54399
2012-10-4,BOS,UNQ,57886
2012-10-5,BOS,UNQ,64945
2012-10-6,BOS,UNQ,36055
2012-10-7,BOS,UNQ,42674
2012-10-8,BOS,UNQ,33402
2012-10-9,BOS,UNQ,33721
2012-10-10,BOS,UNQ,36071
2012-10-11,BOS,UNQ,36449
2012-10-12,BOS,UNQ,39704
2012-10-13,BOS,UNQ,36000
2012-10-14,BOS,UNQ,30725
2012-10-15,BOS,UNQ,40384
2012-10-16,BOS,UNQ,42768
2012-10-17,BOS,UNQ,48420
2012-10-18,BOS,UNQ,57049
2012-10-19,BOS,UNQ,45726
2012-10-20,BOS,UNQ,36378
2012-10-21,BOS,UNQ,40472
2012-10-22,BOS,UNQ,41939
2012-10-23,BOS,UNQ,40597
2012-10-24,BOS,UNQ,39417
2012-10-25,BOS,UNQ,40015
2012-10-26,BOS,UNQ,37851
2012-10-27,BOS,UNQ,30082
2012-10-28,BOS,UNQ,39550
2012-10-29,BOS,UNQ,53549
2012-10-30,BOS,UNQ,123255
2012-10-31,BOS,UNQ,67284
2012-11-1,BOS,UNQ,57291
2012-11-2,BOS,UNQ,62139
2012-11-3,BOS,UNQ,50132
2012-11-4,BOS,UNQ,46629
2012-11-5,BOS,UNQ,51408
2012-11-6,BOS,UNQ,49396
2012-11-7,BOS,UNQ,58481
2012-11-8,BOS,UNQ,47743
2012-11-9,BOS,UNQ,49057
2012-11-10,BOS,UNQ,39574
2012-11-11,BOS,UNQ,38018
2012-11-12,BOS,UNQ,52612
2012-11-13,BOS,UNQ,58978
2012-11-14,BOS,UNQ,63917
2012-11-15,BOS,UNQ,65953
2012-11-16,BOS,UNQ,40308
2012-11-17,BOS,UNQ,46336
2012-11-18,BOS,UNQ,41448
2012-11-19,BOS,UNQ,40211
2012-11-20,BOS,UNQ,38433
2012-11-21,BOS,UNQ,45329
2012-11-22,BOS,UNQ,27623
2012-11-23,BOS,UNQ,41123
2012-11-24,BOS,UNQ,38377
2012-11-25,BOS,UNQ,42910
2012-11-26,BOS,UNQ,52652
2012-11-27,BOS,UNQ,47176
2012-11-28,BOS,UNQ,53182
2012-11-29,BOS,UNQ,66897
2012-11-30,BOS,UNQ,47686
2012-12-1,BOS,UNQ,37651
2012-12-2,BOS,UNQ,31555
2012-12-3,BOS,UNQ,39989
2012-12-4,BOS,UNQ,42636
2012-12-5,BOS,UNQ,46153
2012-12-6,BOS,UNQ,42743
2012-12-7,BOS,UNQ,45056
2012-12-8,BOS,UNQ,36555
2012-12-9,BOS,UNQ,31809
2012-12-10,BOS,UNQ,35943
2012-12-11,BOS,UNQ,41076
2012-12-12,BOS,UNQ,46046
2012-12-13,BOS,UNQ,40679
2012-12-14,BOS,UNQ,36754
2012-12-15,BOS,UNQ,30740
2012-12-16,BOS,UNQ,26864
2012-12-17,BOS,UNQ,32399
2012-12-18,BOS,UNQ,36553
2012-12-19,BOS,UNQ,43277
2012-12-20,BOS,UNQ,43341
2012-12-21,BOS,UNQ,35699
2012-12-22,BOS,UNQ,25061
2012-12-23,BOS,UNQ,23884
2012-12-24,BOS,UNQ,24523
2012-12-25,BOS,UNQ,38570
2012-12-26,BOS,UNQ,32898
2012-12-27,BOS,UNQ,41032
2012-12-28,BOS,UNQ,32820
2012-12-29,BOS,UNQ,28708
2012-12-30,BOS,UNQ,30440
2012-12-31,BOS,UNQ,23856
2013-1-1,BOS,UNQ,25034
2013-1-2,BOS,UNQ,41624
2013-1-3,BOS,UNQ,32543
2013-1-4,BOS,UNQ,35578
2013-1-5,BOS,UNQ,35110
2013-1-6,BOS,UNQ,34415
2013-1-7,BOS,UNQ,49213
2013-1-8,BOS,UNQ,52164
2013-1-9,BOS,UNQ,50542
2013-1-10,BOS,UNQ,55083
2013-1-11,BOS,UNQ,49281
2013-1-12,BOS,UNQ,38782
2013-1-13,BOS,UNQ,33484
2013-1-14,BOS,UNQ,50407
2013-1-15,BOS,UNQ,51204
2013-1-16,BOS,UNQ,54088
2013-1-17,BOS,UNQ,41808
2013-1-18,BOS,UNQ,42773
2013-1-19,BOS,UNQ,30027
2013-1-20,BOS,UNQ,30404
2013-1-21,BOS,UNQ,32000
2013-1-22,BOS,UNQ,38161
2013-1-23,BOS,UNQ,37472
2013-1-24,BOS,UNQ,44167
2013-1-25,BOS,UNQ,37066
2013-1-26,BOS,UNQ,29845
2013-1-27,BOS,UNQ,78483
2013-1-28,BOS,UNQ,52784
2013-1-29,BOS,UNQ,47237
2013-1-30,BOS,UNQ,47453
2013-1-31,BOS,UNQ,43389
2013-2-1,BOS,UNQ,49625
2013-2-2,BOS,UNQ,37761
2013-2-3,BOS,UNQ,71768
2013-2-4,BOS,UNQ,44382
2013-2-5,BOS,UNQ,41967
2013-2-6,BOS,UNQ,48155
2013-2-7,BOS,UNQ,62064
2013-2-8,BOS,UNQ,49121
2013-2-9,BOS,UNQ,32736
2013-2-10,BOS,UNQ,57246
2013-2-11,BOS,UNQ,63002
2013-2-12,BOS,UNQ,39945
2013-2-13,BOS,UNQ,48078
2013-2-14,BOS,UNQ,41594
2013-2-15,BOS,UNQ,34051
2013-2-16,BOS,UNQ,39226
2013-2-17,BOS,UNQ,30226
2013-2-18,BOS,UNQ,35169
2013-2-19,BOS,UNQ,41798
2013-2-20,BOS,UNQ,47914
2013-2-21,BOS,UNQ,63103
2013-2-22,BOS,UNQ,53972
2013-2-23,BOS,UNQ,41937
2013-2-24,BOS,UNQ,39696
2013-2-25,BOS,UNQ,40015
2013-2-26,BOS,UNQ,40441
2013-2-27,BOS,UNQ,33487
2013-2-28,BOS,UNQ,35622
2013-3-1,BOS,UNQ,40349
2013-3-2,BOS,UNQ,31894
2013-3-3,BOS,UNQ,35285
2013-3-4,BOS,UNQ,38465
2013-3-5,BOS,UNQ,42081
2013-3-6,BOS,UNQ,48921
2013-3-7,BOS,UNQ,41860
2013-3-8,BOS,UNQ,44202
2013-3-9,BOS,UNQ,35648
2013-3-10,BOS,UNQ,36573
2013-3-11,BOS,UNQ,40119
2013-3-12,BOS,UNQ,42260
2013-3-13,BOS,UNQ,37849
2013-3-14,BOS,UNQ,38823
2013-3-15,BOS,UNQ,34483
2013-3-16,BOS,UNQ,35372
2013-3-17,BOS,UNQ,35932
2013-3-18,BOS,UNQ,76176
2013-3-19,BOS,UNQ,45432
2013-3-20,BOS,UNQ,39760
2013-3-21,BOS,UNQ,47251
2013-3-22,BOS,UNQ,34075
2013-3-23,BOS,UNQ,27244
2013-3-24,BOS,UNQ,26724
2013-3-25,BOS,UNQ,33659
2013-3-26,BOS,UNQ,39028
2013-3-27,BOS,UNQ,32063
2013-3-28,BOS,UNQ,46119
2013-3-29,BOS,UNQ,39592
2013-3-30,BOS,UNQ,28742
2013-3-31,BOS,UNQ,29608
2013-4-1,BOS,UNQ,33095
2013-4-2,BOS,UNQ,29670
2013-4-3,BOS,UNQ,33878
2013-4-4,BOS,UNQ,38476
2013-4-5,BOS,UNQ,32186
2013-4-6,BOS,UNQ,23507
2013-4-7,BOS,UNQ,32032
2013-4-8,BOS,UNQ,42355
2013-4-9,BOS,UNQ,48873
2013-4-10,BOS,UNQ,38422
2013-4-11,BOS,UNQ,34180
2013-4-12,BOS,UNQ,32637
2013-4-13,BOS,UNQ,27203
2013-4-14,BOS,UNQ,27072
2013-4-15,BOS,UNQ,43360
2013-4-16,BOS,UNQ,66635
2013-4-17,BOS,UNQ,53278
2013-4-18,BOS,UNQ,42612
2013-4-19,BOS,UNQ,30579
2013-4-20,BOS,UNQ,50255
2013-4-21,BOS,UNQ,31190
2013-4-22,BOS,UNQ,34139
2013-4-23,BOS,UNQ,44838
2013-4-24,BOS,UNQ,32015
2013-4-25,BOS,UNQ,28266
2013-4-26,BOS,UNQ,39856
2013-4-27,BOS,UNQ,33125
2013-4-28,BOS,UNQ,44292
2013-4-29,BOS,UNQ,41870
2013-4-30,BOS,UNQ,32119
2013-5-1,BOS,UNQ,54887
2013-5-2,BOS,UNQ,64679
2013-5-3,BOS,UNQ,67787
2013-5-4,BOS,UNQ,39389
2013-5-5,BOS,UNQ,19151
2013-5-6,BOS,UNQ,19301
2013-5-7,BOS,UNQ,22523
2013-5-8,BOS,UNQ,16990
2013-5-9,BOS,UNQ,20875
2013-5-10,BOS,UNQ,15745
2013-5-11,BOS,UNQ,11005
2013-5-12,BOS,UNQ,10601
2013-5-13,BOS,UNQ,18052
2013-5-14,BOS,UNQ,13535
2013-5-15,BOS,UNQ,12920
2013-5-16,BOS,UNQ,13438
2013-5-17,BOS,UNQ,13232
2013-5-18,BOS,UNQ,9540
2013-5-19,BOS,UNQ,10139
2013-5-20,BOS,UNQ,11748
2013-5-21,BOS,UNQ,12147
2013-5-22,BOS,UNQ,17329
2013-5-23,BOS,UNQ,12636
2013-5-24,BOS,UNQ,11564
2013-5-25,BOS,UNQ,9120
2013-5-26,BOS,UNQ,9085
2013-5-27,BOS,UNQ,9613
2013-5-28,BOS,UNQ,11634
2013-5-29,BOS,UNQ,13099
2013-5-30,BOS,UNQ,13036
2013-5-31,BOS,UNQ,10518
2013-6-1,BOS,UNQ,8494
2013-6-2,BOS,UNQ,9029
2013-6-3,BOS,UNQ,12807
2013-6-4,BOS,UNQ,11173
2013-6-5,BOS,UNQ,12492
2013-6-6,BOS,UNQ,11847
2013-6-7,BOS,UNQ,11612
2013-6-8,BOS,UNQ,8769
2013-6-9,BOS,UNQ,9471
2013-6-10,BOS,UNQ,12722
2013-6-11,BOS,UNQ,12781
2013-6-12,BOS,UNQ,15604
2013-6-13,BOS,UNQ,16104
2013-6-14,BOS,UNQ,15627
2013-6-15,BOS,UNQ,11775
2013-6-16,BOS,UNQ,13580
2013-6-17,BOS,UNQ,15864
2013-6-18,BOS,UNQ,16183
2013-6-19,BOS,UNQ,14151
2013-6-20,BOS,UNQ,16769
2013-6-21,BOS,UNQ,18478
2013-6-22,BOS,UNQ,23619
2013-6-23,BOS,UNQ,18816
2013-6-24,BOS,UNQ,26683
2013-6-25,BOS,UNQ,30239
2013-6-26,BOS,UNQ,38195
2013-6-27,BOS,UNQ,38845
2013-6-28,BOS,UNQ,114801
2013-6-29,BOS,UNQ,38207
2013-6-30,BOS,UNQ,36128
2013-7-1,BOS,UNQ,47060
2013-7-2,BOS,UNQ,56599
2013-7-3,BOS,UNQ,75925
2013-7-4,BOS,UNQ,36626
2013-7-5,BOS,UNQ,53583
2013-7-6,BOS,UNQ,31044
2013-7-7,BOS,UNQ,50855
2013-7-8,BOS,UNQ,47178
2013-7-9,BOS,UNQ,40278
2013-7-10,BOS,UNQ,32871
2013-7-11,BOS,UNQ,31231
2013-7-12,BOS,UNQ,69029
2013-7-13,BOS,UNQ,38416
2013-7-14,BOS,UNQ,25497
2013-7-15,BOS,UNQ,51266
2013-7-16,BOS,UNQ,48463
2013-7-17,BOS,UNQ,26289
2013-7-18,BOS,UNQ,30675
2013-7-19,BOS,UNQ,25073
2013-7-20,BOS,UNQ,17433
2013-7-21,BOS,UNQ,16764
2013-7-22,BOS,UNQ,24810
2013-7-23,BOS,UNQ,24987
2013-7-24,BOS,UNQ,21401
2013-7-25,BOS,UNQ,17424
2013-7-26,BOS,UNQ,18851
2013-7-27,BOS,UNQ,15311
2013-7-28,BOS,UNQ,15031
2013-7-29,BOS,UNQ,21630
2013-7-30,BOS,UNQ,21858
2013-7-31,BOS,UNQ,24191
2013-8-1,BOS,UNQ,22131
2013-8-2,BOS,UNQ,19708
2013-8-3,BOS,UNQ,17863
2013-8-4,BOS,UNQ,13931
2013-8-5,BOS,UNQ,15802
2013-8-6,BOS,UNQ,35310
2013-8-7,BOS,UNQ,34604
2013-8-8,BOS,UNQ,18200
2013-8-9,BOS,UNQ,21008
2013-8-10,BOS,UNQ,29798
2013-8-11,BOS,UNQ,24331
2013-8-12,BOS,UNQ,24703
2013-8-13,BOS,UNQ,16913
2013-8-14,BOS,UNQ,15491
2013-8-15,BOS,UNQ,32810
2013-8-16,BOS,UNQ,17072
2013-8-17,BOS,UNQ,12864
2013-8-18,BOS,UNQ,12816
2013-8-19,BOS,UNQ,14918
2013-8-20,BOS,UNQ,14505
2013-8-21,BOS,UNQ,21535
2013-8-22,BOS,UNQ,18448
2013-8-23,BOS,UNQ,12640
2013-8-24,BOS,UNQ,10348
2013-8-25,BOS,UNQ,10914
2013-8-26,BOS,UNQ,13498
2013-8-27,BOS,UNQ,13925
2013-8-28,BOS,UNQ,13742
2013-8-29,BOS,UNQ,14490
2013-8-30,BOS,UNQ,13122
2013-8-31,BOS,UNQ,14000
2013-9-1,BOS,UNQ,11141
2013-9-2,BOS,UNQ,12588
2013-9-3,BOS,UNQ,19695
2013-9-4,BOS,UNQ,25153
2013-9-5,BOS,UNQ,22661
2013-9-6,BOS,UNQ,15227
2013-9-7,BOS,UNQ,10975
2013-9-8,BOS,UNQ,12012
2013-9-9,BOS,UNQ,16605
2013-9-10,BOS,UNQ,17837
2013-9-11,BOS,UNQ,14185
2013-9-12,BOS,UNQ,16874
2013-9-13,BOS,UNQ,15993
2013-9-14,BOS,UNQ,16995
2013-9-15,BOS,UNQ,21197
2013-9-16,BOS,UNQ,16208
2013-9-17,BOS,UNQ,16660
2013-9-18,BOS,UNQ,14922
2013-9-19,BOS,UNQ,15285
2013-9-20,BOS,UNQ,13572
2013-9-21,BOS,UNQ,10506
2013-9-22,BOS,UNQ,11619
2013-9-23,BOS,UNQ,16530
2013-9-24,BOS,UNQ,20386
2013-9-25,BOS,UNQ,20879
2013-9-26,BOS,UNQ,18756
2013-9-27,BOS,UNQ,15669
2013-9-28,BOS,UNQ,12512
2013-9-29,BOS,UNQ,16521
2013-9-30,BOS,UNQ,35938
2011-10-1,BOS,UNQ,8615
2011-10-2,BOS,UNQ,9472
2011-10-3,BOS,UNQ,10663
2011-10-4,BOS,UNQ,10799
2011-10-5,BOS,UNQ,10168
2011-10-6,BOS,UNQ,9738
2011-10-7,BOS,UNQ,8265
2011-10-8,BOS,UNQ,7926
2011-10-9,BOS,UNQ,9218
2011-10-10,BOS,UNQ,11413
2011-10-11,BOS,UNQ,12248
2011-10-12,BOS,UNQ,10467
2011-10-13,BOS,UNQ,10056
2011-10-14,BOS,UNQ,10927
2011-10-15,BOS,UNQ,8115
2011-10-16,BOS,UNQ,8757
2011-10-17,BOS,UNQ,9640
2011-10-18,BOS,UNQ,9994
2011-10-19,BOS,UNQ,9914
2011-10-20,BOS,UNQ,9288
2011-10-21,BOS,UNQ,9456
2011-10-22,BOS,UNQ,7558
2011-10-23,BOS,UNQ,8389
2011-10-24,BOS,UNQ,9294
2011-10-25,BOS,UNQ,9642
2011-10-26,BOS,UNQ,15739
2011-10-27,BOS,UNQ,11254
2011-10-28,BOS,UNQ,9730
2011-10-29,BOS,UNQ,7742
2011-10-30,BOS,UNQ,7956
2011-10-31,BOS,UNQ,9071
2011-11-1,BOS,UNQ,10645
2011-11-2,BOS,UNQ,10297
2011-11-3,BOS,UNQ,10162
2011-11-4,BOS,UNQ,9499
2011-11-5,BOS,UNQ,7925
2011-11-6,BOS,UNQ,9115
2011-11-7,BOS,UNQ,10355
2011-11-8,BOS,UNQ,10104
2011-11-9,BOS,UNQ,9640
2011-11-10,BOS,UNQ,9616
2011-11-11,BOS,UNQ,8771
2011-11-12,BOS,UNQ,7320
2011-11-13,BOS,UNQ,8373
2011-11-14,BOS,UNQ,10582
2011-11-15,BOS,UNQ,9445
2011-11-16,BOS,UNQ,8895
2011-11-17,BOS,UNQ,8746
2011-11-18,BOS,UNQ,7447
2011-11-19,BOS,UNQ,6648
2011-11-20,BOS,UNQ,7529
2011-11-21,BOS,UNQ,10755
2011-11-22,BOS,UNQ,8292
2011-11-23,BOS,UNQ,7353
2011-11-24,BOS,UNQ,6644
2011-11-25,BOS,UNQ,6967
2011-11-26,BOS,UNQ,41518
2011-11-27,BOS,UNQ,30196
2011-11-28,BOS,UNQ,33109
2011-11-29,BOS,UNQ,30522
2011-11-30,BOS,UNQ,43209
2011-12-1,BOS,UNQ,35576
2011-12-2,BOS,UNQ,32450
2011-12-3,BOS,UNQ,26339
2011-12-4,BOS,UNQ,27961
2011-12-5,BOS,UNQ,33091
2011-12-6,BOS,UNQ,78361
2011-12-7,BOS,UNQ,69323
2011-12-8,BOS,UNQ,56522
2011-12-9,BOS,UNQ,74898
2011-12-10,BOS,UNQ,79276
2011-12-11,BOS,UNQ,69428
2011-12-12,BOS,UNQ,87419
2011-12-13,BOS,UNQ,88844
2011-12-14,BOS,UNQ,79504
2011-12-15,BOS,UNQ,72173
2011-12-16,BOS,UNQ,66185
2011-12-17,BOS,UNQ,77204
2011-12-18,BOS,UNQ,78594
2011-12-19,BOS,UNQ,66066
2011-12-20,BOS,UNQ,65305
2011-12-21,BOS,UNQ,78395
2011-12-22,BOS,UNQ,63630
2011-12-23,BOS,UNQ,55613
2011-12-24,BOS,UNQ,58045
2011-12-25,BOS,UNQ,134022
2011-12-26,BOS,UNQ,67336
2011-12-27,BOS,UNQ,111889
2011-12-28,BOS,UNQ,93110
2011-12-29,BOS,UNQ,69147
2011-12-30,BOS,UNQ,78842
2011-12-31,BOS,UNQ,51078
2012-1-1,BOS,UNQ,64370
2012-1-2,BOS,UNQ,84182
2012-1-3,BOS,UNQ,70521
2012-1-4,BOS,UNQ,77822
2012-1-5,BOS,UNQ,68372
2012-1-6,BOS,UNQ,71619
2012-1-7,BOS,UNQ,46686
2012-1-8,BOS,UNQ,47330
2012-1-9,BOS,UNQ,53325
2012-1-10,BOS,UNQ,54777
2012-1-11,BOS,UNQ,72669
2012-1-12,BOS,UNQ,53023
2012-1-13,BOS,UNQ,62903
2012-1-14,BOS,UNQ,50583
2012-1-15,BOS,UNQ,43614
2012-1-16,BOS,UNQ,60988
2012-1-17,BOS,UNQ,52204
2012-1-18,BOS,UNQ,75193
2012-1-19,BOS,UNQ,53369
2012-1-20,BOS,UNQ,52546
2012-1-21,BOS,UNQ,39129
2012-1-22,BOS,UNQ,48012
2012-1-23,BOS,UNQ,62463
2012-1-24,BOS,UNQ,59610
2012-1-25,BOS,UNQ,46688
2012-1-26,BOS,UNQ,63462
2012-1-27,BOS,UNQ,79857
2012-1-28,BOS,UNQ,48914
2012-1-29,BOS,UNQ,57426
2012-1-30,BOS,UNQ,43826
2012-1-31,BOS,UNQ,51478
2012-2-1,BOS,UNQ,57742
2012-2-2,BOS,UNQ,51273
2012-2-3,BOS,UNQ,56884
2012-2-4,BOS,UNQ,45987
2012-2-5,BOS,UNQ,57184
2012-2-6,BOS,UNQ,54565
2012-2-7,BOS,UNQ,74303
2012-2-8,BOS,UNQ,75547
2012-2-9,BOS,UNQ,79152
2012-2-10,BOS,UNQ,56441
2012-2-11,BOS,UNQ,41025
2012-2-12,BOS,UNQ,67111
2012-2-13,BOS,UNQ,56291
2012-2-14,BOS,UNQ,48080
2012-2-15,BOS,UNQ,59443
2012-2-16,BOS,UNQ,60341
2012-2-17,BOS,UNQ,41925
2012-2-18,BOS,UNQ,34976
2012-2-19,BOS,UNQ,48750
2012-2-20,BOS,UNQ,57870
2012-2-21,BOS,UNQ,44483
2012-2-22,BOS,UNQ,46472
2012-2-23,BOS,UNQ,39887
2012-2-24,BOS,UNQ,32504
2012-2-25,BOS,UNQ,39087
2012-2-26,BOS,UNQ,28315
2012-2-27,BOS,UNQ,33861
2012-2-28,BOS,UNQ,45355
2012-2-29,BOS,UNQ,49664
2012-3-1,BOS,UNQ,52018
2012-3-2,BOS,UNQ,53310
2012-3-3,BOS,UNQ,43816
2012-3-4,BOS,UNQ,83913
2012-3-5,BOS,UNQ,51904
2012-3-6,BOS,UNQ,64466
2012-3-7,BOS,UNQ,64369
2012-3-8,BOS,UNQ,48921
2012-3-9,BOS,UNQ,48668
2012-3-10,BOS,UNQ,37881
2012-3-11,BOS,UNQ,53965
2012-3-12,BOS,UNQ,45064
2012-3-13,BOS,UNQ,58007
2012-3-14,BOS,UNQ,53023
2012-3-15,BOS,UNQ,72091
2012-3-16,BOS,UNQ,56186
2012-3-17,BOS,UNQ,46596
2012-3-18,BOS,UNQ,39790
2012-3-19,BOS,UNQ,47759
2012-3-20,BOS,UNQ,57720
2012-3-21,BOS,UNQ,43007
2012-3-22,BOS,UNQ,54527
2012-3-23,BOS,UNQ,60919
2012-3-24,BOS,UNQ,45799
2012-3-25,BOS,UNQ,50632
2012-3-26,BOS,UNQ,51277
2012-3-27,BOS,UNQ,44073
2012-3-28,BOS,UNQ,54577
2012-3-29,BOS,UNQ,44933
2012-3-30,BOS,UNQ,49983
2012-3-31,BOS,UNQ,43133
2012-4-1,BOS,UNQ,70237
2012-4-2,BOS,UNQ,57841
2012-4-3,BOS,UNQ,53469
2012-4-4,BOS,UNQ,61999
2012-4-5,BOS,UNQ,48505
2012-4-6,BOS,UNQ,43660
2012-4-7,BOS,UNQ,41982
2012-4-8,BOS,UNQ,58304
2012-4-9,BOS,UNQ,51368
2012-4-10,BOS,UNQ,68537
2012-4-11,BOS,UNQ,80052
2012-4-12,BOS,UNQ,68183
2012-4-13,BOS,UNQ,55949
2012-4-14,BOS,UNQ,47487
2012-4-15,BOS,UNQ,59024
2012-4-16,BOS,UNQ,48477
2012-4-17,BOS,UNQ,61436
2012-4-18,BOS,UNQ,73795
2012-4-19,BOS,UNQ,57106
2012-4-20,BOS,UNQ,83735
2012-4-21,BOS,UNQ,56894
2012-4-22,BOS,UNQ,50589
2012-4-23,BOS,UNQ,50931
2012-4-24,BOS,UNQ,69499
2012-4-25,BOS,UNQ,54454
2012-4-26,BOS,UNQ,58414
2012-4-27,BOS,UNQ,57503
2012-4-28,BOS,UNQ,46081
2012-4-29,BOS,UNQ,73760
2012-4-30,BOS,UNQ,67816
2012-5-1,BOS,UNQ,79308
2012-5-2,BOS,UNQ,67084
2012-5-3,BOS,UNQ,56879
2012-5-4,BOS,UNQ,76572
2012-5-5,BOS,UNQ,58243
2012-5-6,BOS,UNQ,82170
2012-5-7,BOS,UNQ,62336
2012-5-8,BOS,UNQ,87732
2012-5-9,BOS,UNQ,59691
2012-5-10,BOS,UNQ,95877
