"","X","GM","DAY","DATE","ET","LOCAL","AWAY","HOME","AWAY.TV","DUR","HH.RTG","HH.SHR","HH.IMP","P2..IMP","HOME.TV","DUR.1","HH.RTG.1","HH.SHR.1","HH.IMP.1","P2..IMP.1","NAT.TV","CN.TV","Game_id","National.Rating","Average.Viewers","Average.Households","ratings"
"597",4291,597,"Sat","2014-1-18","8:00:00 PM","7:00:00 PM","MIL","HOU","FSNWI",150,"0.6",1,5,NA,"CSN-H",150,"0.9","2","21","30","","","21400597",0,0,0,0
"598",4292,598,"Sat","2014-1-18","8:00:00 PM","7:00:00 PM","UTA","MIN","ROOT",150,"3.1",7,29,NA,"",NA,"","","","","","","21400598",0,0,0,0
"599",4293,599,"Sat","2014-1-18","8:00:00 PM","7:00:00 PM","GSW","NOP","CSN-BA",150,"2.4",6,62,98,"FSNO",150,"0.52","1","3.2",NA,"","","21400599",0,0,0,0
"600",4294,600,"Sat","2014-1-18","8:30:00 PM","7:30:00 PM","POR","DAL","KGW",165,"9.6",18,113,168,"FSSW-DAL",150,"1.8","3","49","67","","","21400600",0,0,0,0
"601",4295,601,"Sun","2014-1-19","1:00:00 PM","1:00:00 PM","LAL","TOR","TWC SN/TWC D",150,"1.9",4,105,117,"TSN",NA,"","","","","","TSN","21400601",0,0,0,0
"602",4296,602,"Sun","2014-1-19","6:00:00 PM","6:00:00 PM","BOS","ORL","CSN-NE",165,"1.9",3,45,68,"FSFL",165,"0.6","1","8","11","","","21400602",0,0,0,0
"603",4297,603,"Sun","2014-1-19","7:00:00 PM","6:00:00 PM","SAC","OKC","CSN-S",180,"0.4",1,5,4,"FSOK",150,"7.1","10","52",NA,"","","21400603",0,0,0,0
"604",4298,604,"Sun","2014-1-19","7:00:00 PM","6:00:00 PM","MIL","SAS","FSNWI",135,"0.2",NA,1,NA,"FSSW-SA",135,"4.4","7","40",NA,"","","21400604",0,0,0,0
"605",4299,605,"Sun","2014-1-19","8:00:00 PM","6:00:00 PM","DEN","PHX","ASE",150,"0.8",1,13,15,"FSA",150,"1.6","2","29","44","","","21400605",0,0,0,0
"606",4300,606,"Mon","2014-1-20","1:00:00 PM","1:00:00 PM","DAL","CLE","FSSW-DAL",165,"0.8",2,21,31,"FSO",165,"1.6","4","24","30","","","21400606",0,0,0,0
"607",4301,607,"Mon","2014-1-20","1:00:00 PM","1:00:00 PM","LAC","DET","FSNP",165,"0.5",1,26,38,"FSD",165,"1.7","4","32","42","","","21400607",0,0,0,0
"608",4302,608,"Mon","2014-1-20","2:00:00 PM","2:00:00 PM","TOR","CHA","SNET",NA,"",NA,NA,NA,"SSO-CHA",150,"0.07","0.1","0.8","0.8","","SNET","21400608",0,0,0,0
"609",4303,609,"Mon","2014-1-20","2:00:00 PM","2:00:00 PM","PHI","WAS","TCN-P",150,"0.5",1,15,16,"CSN-W",150,"0.6","2","15","14","","","21400609",0,0,0,0
"610",4304,610,"Mon","2014-1-20","2:30:00 PM","2:30:00 PM","BRK","NYK","YES",150,"0.3",1,22,35,"MSG",150,"1.4","3","103","146","ESPN","","21400610",0.9,986,827,0
"611",4305,611,"Mon","2014-1-20","5:00:00 PM","4:00:00 PM","NOP","MEM","FSNO",150,"1.29",2,8.3,NA,"SSO-MEM",150,"2.9","4","19",NA,"NBA TV","","21400611",0.25,179,150,0
"612",4306,612,"Mon","2014-1-20","5:30:00 PM","5:30:00 PM","MIA","ATL","SunSpM",165,"6.9",11,115,154,"FSS-ATL",150,"1.8","3","42","42","","","21400612",0,0,0,0
"613",4307,613,"Mon","2014-1-20","8:00:00 PM","7:00:00 PM","LAL","CHI","TWC SN/TWC D",165,"3",5,172,239,"",NA,"","","","","","","21400613",0,0,0,0
"614",4308,614,"Mon","2014-1-20","8:00:00 PM","7:00:00 PM","POR","HOU","",NA,"",NA,NA,NA,"CSN-H",NA,"","","","","TNT","","21400614",1,1324,1005,0
"615",4309,615,"Mon","2014-1-20","10:30:00 PM","7:30:00 PM","IND","GSW","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21400615",1.3,1558,1223,0
"616",4310,616,"Tue","2014-1-21","7:30:00 PM","7:30:00 PM","ORL","BRK","FSFL",135,"0.8",1,12,16,"YES",135,"0.8","1","61","102","","","21400616",0,0,0,0
"617",4311,617,"Tue","2014-1-21","7:30:00 PM","7:30:00 PM","BOS","MIA","CSN-NE",150,"2.9",4,72,83,"SunSpM",165,"9.1","13","152","197","NBA TV","","21400617",0.78,603,467,0
"618",4312,618,"Tue","2014-1-21","8:00:00 PM","7:00:00 PM","SAC","NOP","CSN-S",165,"2.4",4,34,40,"FSNO",150,"1.3","2","8",NA,"","","21400618",0,0,0,0
"619",4313,619,"Tue","2014-1-21","8:00:00 PM","7:00:00 PM","POR","OKC","CSN-POR",150,"5.1",10,60,77,"FSOK",150,"10.4","15","76",NA,"","","21400619",0,0,0,0
"620",4314,620,"Tue","2014-1-21","9:00:00 PM","7:00:00 PM","MIN","UTA","FSNN-MIN",135,"2.8",5,49,51,"ROOT",150,"2.7","5","25",NA,"","","21400620",0,0,0,0
"621",4315,621,"Wed","2014-1-22","7:00:00 PM","7:00:00 PM","LAC","CHA","FSNP",150,"1",2,57,82,"SSO-CHA",150,"0.67","1","7.5","9.8","","","21400621",0,0,0,0
"622",4316,622,"Wed","2014-1-22","7:00:00 PM","7:00:00 PM","CHI","CLE","CSN-C",150,"3.5",6,124,180,"FSO",135,"3.6","6","54","73","ESPN","","21400622",0,0,0,0
"623",4317,623,"Wed","2014-1-22","7:00:00 PM","7:00:00 PM","ATL","ORL","FSS-ATL",150,"1.2",2,30,48,"FSFL",150,"0.9","1","14","18","","","21400623",0,0,0,0
"624",4318,624,"Wed","2014-1-22","7:00:00 PM","7:00:00 PM","DAL","TOR","FSSW-DAL",150,"1.6",3,41,56,"SNET",NA,"","","","","","SNET","21400624",0,0,0,0
"625",4319,625,"Wed","2014-1-22","7:00:00 PM","7:00:00 PM","BOS","WAS","CSN-NE",165,"2.9",4,69,99,"CSN-W",165,"1.5","2","37","45","","","21400625",0,0,0,0
"626",4320,626,"Wed","2014-1-22","7:30:00 PM","7:30:00 PM","PHI","NYK","CSN-P",165,"0.6",1,19,24,"MSG",165,"2.4","3","176","265","","","21400626",0,0,0,0
"627",4321,627,"Wed","2014-1-22","8:00:00 PM","7:00:00 PM","SAC","HOU","CSN-S",165,"1.6",3,23,25,"CSN-H",165,"0.9","1","20","29","","","21400627",0,0,0,0
"628",4322,628,"Wed","2014-1-22","8:00:00 PM","7:00:00 PM","DET","MIL","FSD",165,"1.1",2,21,24,"FSNWI",150,"0.4","1","4",NA,"","","21400628",0,0,0,0
"629",4323,629,"Wed","2014-1-22","9:00:00 PM","7:00:00 PM","IND","PHX","FSI",165,"1.5",3,16,NA,"FSA",165,"1.9","3","36","49","","","21400629",1.2,1372,1140,0
"630",4324,630,"Wed","2014-1-22","9:30:00 PM","8:30:00 PM","OKC","SAS","FSOK",165,"9.3",14,68,NA,"KENS",150,"10.9","17","99",NA,"ESPN","","21400630",1.5,1865,1427,0
"631",4325,631,"Thu","2014-1-23","8:00:00 PM","8:00:00 PM","LAL","MIA","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21400631",2,2651,1957,0
"632",4326,632,"Thu","2014-1-23","10:30:00 PM","7:30:00 PM","DEN","POR","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21400632",1.2,1474,1121,0
"633",4327,633,"Fri","2014-1-24","7:00:00 PM","7:00:00 PM","LAL","ORL","TWC SN/TWC D",150,"1.5",3,83,121,"FSFL",150,"1","1","14","14","","","21400633",0,0,0,0
"634",4328,634,"Fri","2014-1-24","7:00:00 PM","7:00:00 PM","TOR","PHI","TSN2",NA,"",NA,NA,NA,"CSN-P",135,"0.7","1","21","38","","TSN2","21400634",0,0,0,0
"635",4329,635,"Fri","2014-1-24","7:30:00 PM","7:30:00 PM","SAS","ATL","FSSW-SA",135,"7.1",11,64,NA,"FSS-ATL",135,"0.9","1","21","22","","","21400635",0,0,0,0
"636",4330,636,"Fri","2014-1-24","7:30:00 PM","7:30:00 PM","OKC","BOS","FSOK",150,"9.3",16,68,NA,"CSN-NE",135,"2.9","5","71","90","","","21400636",0,0,0,0
"637",4331,637,"Fri","2014-1-24","7:30:00 PM","7:30:00 PM","DAL","BRK","FSSW-DAL",150,"1.9",3,50,64,"YES",150,"0.6","1","45","61","","","21400637",0,0,0,0
"638",4332,638,"Fri","2014-1-24","7:30:00 PM","7:30:00 PM","MIL","CLE","FSNWI",150,"0.3",NA,2,NA,"FSO",150,"2.5","4","37","49","","","21400638",0,0,0,0
"639",4333,639,"Fri","2014-1-24","7:30:00 PM","7:30:00 PM","NOP","DET","FSNO",150,"2",3,13,NA,"FSD+",150,"1","1","18","22","","","21400639",0,0,0,0
"640",4334,640,"Fri","2014-1-24","7:30:00 PM","7:30:00 PM","CHA","NYK","SSO-CHA",150,"0.66",1,7.7,9,"MSG",150,"3","5","223","280","","","21400640",0,0,0,0
"641",4335,641,"Fri","2014-1-24","8:00:00 PM","7:00:00 PM","LAC","CHI","FSNP",150,"0.5",1,31,36,"WCIU",150,"3.7","6","130","214","ESPN","","21400641",1,1326,1009,0
"642",4336,642,"Fri","2014-1-24","8:00:00 PM","7:00:00 PM","MEM","HOU","SSO-MEM",150,"3.2",5,21,NA,"CSN-H",150,"1.7","3","39","68","","","21400642",0,0,0,0
"643",4337,643,"Fri","2014-1-24","9:00:00 PM","7:00:00 PM","WAS","PHX","CSN-W+",150,"0.2",NA,6,6,"FSA",150,"2.3","4","43","60","","","21400643",0,0,0,0
"644",4338,644,"Fri","2014-1-24","10:00:00 PM","7:00:00 PM","IND","SAC","FSI",180,"3.3",7,36,NA,"KXTV",180,"4.5","7","63","82","","","21400644",0,0,0,0
"645",4339,645,"Fri","2014-1-24","10:30:00 PM","7:30:00 PM","MIN","GSW","FSNN-MIN",120,"2.5",6,44,49,"CSN-BA",135,"4.4","8","112","159","NBA TV","","21400645",0.49,394,296,0
"646",4340,646,"Sat","2014-1-25","7:00:00 PM","7:00:00 PM","CHI","CHA","CSN-C",150,"2.4",4,85,116,"SSO-CHA",150,"0.7","1","8.1","12.2","NBA TV","","21400646",0.32,267,194,0
"647",4341,647,"Sat","2014-1-25","7:00:00 PM","7:00:00 PM","LAC","TOR","FSNP",165,"0.8",2,44,66,"TSN",NA,"","","","","","TSN","21400647",0,0,0,0
"648",4342,648,"Sat","2014-1-25","7:30:00 PM","7:30:00 PM","OKC","PHI","FSOK",150,"9.1",15,67,NA,"CSN-P",150,"0.9","1","27","35","","","21400648",0,0,0,0
"649",4343,649,"Sat","2014-1-25","8:00:00 PM","7:00:00 PM","HOU","MEM","CSN-H",150,"1.1",2,26,41,"SSO-MEM",150,"3.2","5","22",NA,"","","21400649",0,0,0,0
"650",4344,650,"Sat","2014-1-25","8:30:00 PM","7:30:00 PM","ATL","MIL","FSS-ATL",135,"0.5",1,13,13,"FSNWI",135,"0.5","1","4",NA,"","","21400650",0,0,0,0
"651",4345,651,"Sat","2014-1-25","9:00:00 PM","7:00:00 PM","IND","DEN","FSI",150,"3.9",7,43,NA,"ASE",165,"2.2","4","34","42","","","21400651",0,0,0,0
"652",4346,652,"Sat","2014-1-25","9:00:00 PM","7:00:00 PM","WAS","UTA","CSN-W+",150,"0.1",NA,3,3,"ROOT",150,"3.1","7","29",NA,"","","21400652",0,0,0,0
"653",4347,653,"Sat","2014-1-25","10:00:00 PM","7:00:00 PM","MIN","POR","",NA,"",NA,NA,NA,"CSN-POR",150,"6.9","12","82","128","NBA TV","","21400653",0.39,303,233,0
"654",4348,654,"Sun","2014-1-26","1:00:00 PM","1:00:00 PM","SAS","MIA","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21400654",2.4,3546,2723,0
"655",4349,655,"Sun","2014-1-26","3:30:00 PM","3:30:00 PM","LAL","NYK","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21400655",2.8,4371,3296,0
"656",4350,656,"Sun","2014-1-26","6:00:00 PM","5:00:00 PM","ORL","NOP","FSFL",150,"0.9",1,13,15,"FSNO",150,"0.88","1.2","5.8",NA,"","","21400656",0,0,0,0
"657",4351,657,"Sun","2014-1-26","6:00:00 PM","6:00:00 PM","PHX","CLE","FSA",150,"1.8",3,34,56,"FSO",150,"2.5","4","38","47","","","21400657",0,0,0,0
"658",4352,658,"Sun","2014-1-26","6:30:00 PM","6:30:00 PM","BRK","BOS","YES",165,"0.5",1,36,45,"CSN-NE",165,"3.4","5","84","105","ESPN","","21400658",1.2,1520,1125,0
"659",4353,659,"Sun","2014-1-26","7:30:00 PM","6:30:00 PM","DET","DAL","FSD",150,"1.5",2,28,47,"FSSW-DAL",150,"1.8","3","48","69","","","21400659",0,0,0,0
"660",4354,660,"Sun","2014-1-26","9:00:00 PM","6:00:00 PM","POR","GSW","CSN-POR",150,"5.5",9,65,102,"CSN-BA",150,"4","7","100","146","","","21400660",0,0,0,0
"661",4355,661,"Sun","2014-1-26","9:00:00 PM","6:00:00 PM","DEN","SAC","ASE",165,"1.8",3,29,35,"KXTV",165,"3.2","5","45","62","","","21400661",0,0,0,0
"662",4356,662,"Mon","2014-1-27","7:00:00 PM","7:00:00 PM","PHX","PHI","FSA",150,"2.6",4,49,60,"CSN-P",150,"0.5","1","15","18","","","21400662",0,0,0,0
"663",4357,663,"Mon","2014-1-27","7:30:00 PM","7:30:00 PM","TOR","BRK","TSN",NA,"",NA,NA,NA,"YES",150,"1.4","2","103","134","","TSN","21400663",0,0,0,0
"664",4358,664,"Mon","2014-1-27","8:00:00 PM","7:00:00 PM","MIN","CHI","FSNN-MIN",150,"3.7",6,64,84,"CSN-C",150,"3.6","5","128","168","NBA TV","","21400664",0.36,261,213,0
"665",4359,665,"Mon","2014-1-27","8:00:00 PM","7:00:00 PM","LAC","MIL","FSNP",135,"1.1",2,64,98,"FSNWI",135,"1.2","2","11",NA,"","","21400665",0,0,0,0
"666",4360,666,"Mon","2014-1-27","8:00:00 PM","7:00:00 PM","ATL","OKC","FSS-ATL",150,"1.6",2,37,41,"FSOK",150,"11.2","16","82",NA,"","","21400666",0,0,0,0
"667",4361,667,"Mon","2014-1-27","9:00:00 PM","7:00:00 PM","SAC","UTA","CSN-S",165,"2.1",3,29,33,"ROOT",165,"5.5","10","51",NA,"","","21400667",0,0,0,0
"668",4362,668,"Tue","2014-1-28","7:00:00 PM","7:00:00 PM","NOP","CLE","FSNO",150,"1.8",2,12,NA,"FSO",150,"2.7","4","40","52","","","21400668",0,0,0,0
"669",4363,669,"Tue","2014-1-28","7:30:00 PM","7:30:00 PM","ORL","DET","FSFL",150,"0.7",1,10,14,"FSD+",150,"0.9","1","17","33","","","21400669",0,0,0,0
"670",4364,670,"Tue","2014-1-28","7:30:00 PM","7:30:00 PM","BOS","NYK","CSN-NE",150,"1.6",2,39,48,"MSG",150,"3","5","223","321","","","21400670",0,0,0,0
"671",4365,671,"Tue","2014-1-28","8:00:00 PM","7:00:00 PM","SAS","HOU","FSSW-SA",165,"8.6",13,78,NA,"CSN-H",165,"1.4","2","32","44","NBA TV","","21400671",0.52,473,311,0
"672",4366,672,"Tue","2014-1-28","10:00:00 PM","7:00:00 PM","MEM","POR","SSO-MEM",150,"3.2",5,21,NA,"CSN-POR",150,"4.4","7","52","68","","","21400672",0,0,0,0
"673",4367,673,"Tue","2014-1-28","10:30:00 PM","7:30:00 PM","WAS","GSW","CSN-W",150,"0.7",2,17,15,"CSN-BA",135,"4.1","7","103","139","","","21400673",0,0,0,0
"674",4368,674,"Tue","2014-1-28","10:30:00 PM","7:30:00 PM","IND","LAL","FSI",135,"3.7",8,40,NA,"TWC SN/TWC D",135,"2.7","4","155","242","","","21400674",0,0,0,0
"675",4369,675,"Wed","2014-1-29","7:00:00 PM","7:00:00 PM","OKC","MIA","FSOK",165,"2.027272727",3,10.63636364,NA,"SunSpM",165,"7","11","117","162","ESPN","","21400675",2.8,3864,2739,0
"676",4370,676,"Wed","2014-1-29","7:00:00 PM","7:00:00 PM","ORL","TOR","FSFL",135,"0.4",1,5,6,"TSN2",NA,"","","","","","TSN2","21400676",0,0,0,0
"677",4371,677,"Wed","2014-1-29","7:30:00 PM","7:30:00 PM","DET","ATL","FSD",NA,"",NA,NA,NA,"FSS-ATL",NA,"","","","","","","21400677",0,0,0,0
"678",4372,678,"Wed","2014-1-29","7:30:00 PM","7:30:00 PM","PHI","BOS","CSN-P",150,"0.8",1,24,28,"CSN-NE",150,"2.7","4","66","85","","","21400678",0,0,0,0
"679",4373,679,"Wed","2014-1-29","8:00:00 PM","7:00:00 PM","PHX","MIL","FSA",150,"2.1",3,39,55,"FSNWI",150,"0.5","1","5",NA,"","","21400679",0,0,0,0
"680",4374,680,"Wed","2014-1-29","8:00:00 PM","7:00:00 PM","NOP","MIN","FSNO",150,"2.42",2.9,15.8,NA,"FSNN-MIN",150,"2.5","4","44","54","","","21400680",0,0,0,0
"681",4375,681,"Wed","2014-1-29","8:30:00 PM","7:30:00 PM","HOU","DAL","CSN-H",180,"1",2,23,31,"FSSW-DAL",165,"2.7","4","71","93","","","21400681",0,0,0,0
"682",4376,682,"Wed","2014-1-29","9:00:00 PM","7:00:00 PM","CHA","DEN","SSO-CHA",150,"0.69",1.33,7.9,9,"ASE",150,"2","3","31","38","","","21400682",0,0,0,0
"683",4377,683,"Wed","2014-1-29","9:30:00 PM","8:30:00 PM","CHI","SAS","CSN-C",150,"1.5",3,55,64,"KENS",150,"8","13","73",NA,"ESPN","","21400683",1.5,2043,1449,0
"684",4378,684,"Wed","2014-1-29","10:00:00 PM","7:00:00 PM","MEM","SAC","SSO-MEM",150,"3.5",5,23,NA,"CSN-S",150,"2.2","3","30","38","","","21400684",0,0,0,0
"685",4379,685,"Wed","2014-1-29","10:30:00 PM","7:30:00 PM","WAS","LAC","CSN-W",150,"1",2,23,23,"FSNP",150,"1.1","2","63","78","","","21400685",0,0,0,0
"686",4380,686,"Thu","2014-1-30","7:00:00 PM","7:00:00 PM","PHX","IND","FSA",150,"2.6",5,48,71,"FSI",150,"6.5","10","71",NA,"","","21400686",0,0,0,0
"687",4381,687,"Thu","2014-1-30","8:00:00 PM","8:00:00 PM","CLE","NYK","",NA,"",NA,NA,NA,"MSG",165,"2.3","4","168","242","TNT","","21400687",1.1,1380,1061,0
"688",4382,688,"Thu","2014-1-30","10:30:00 PM","7:30:00 PM","LAC","GSW","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21400688",1.2,1604,1213,0
"689",4383,689,"Fri","2014-1-31","7:00:00 PM","7:00:00 PM","MIL","ORL","FSNWI",150,"4",1,3,NA,"FSFL",150,"1.1","2","16","24","","","21400689",0,0,0,0
"690",4384,690,"Fri","2014-1-31","7:30:00 PM","7:30:00 PM","ATL","PHI","FSS-ATL",150,"1.2",2,29,34,"CSN-P",150,"0.7","1","22","30","","","21400690",0,0,0,0
"691",4385,691,"Fri","2014-1-31","8:00:00 PM","7:00:00 PM","MEM","MIN","SSO-MEM",150,"3.3",5,22,NA,"FSNN-MIN",135,"1.8","3","31","38","","","21400691",0,0,0,0
"692",4386,692,"Fri","2014-1-31","8:00:00 PM","8:00:00 PM","OKC","BRK","FSOK",150,"8.6",13,63,NA,"YES",150,"0.7","1","53","83","ESPN","","21400692",1.4,1710,1342,0
"693",4387,693,"Fri","2014-1-31","8:30:00 PM","7:30:00 PM","SAC","DAL","CSN-S",180,"1.5",3,21,23,"FSSW-DAL",165,"2.1","4","55","83","","","21400693",0,0,0,0
"694",4388,694,"Fri","2014-1-31","9:00:00 PM","7:00:00 PM","TOR","DEN","SNET1",NA,"",NA,NA,NA,"ASE",135,"1.7","3","27","42","","SNET1","21400694",0,0,0,0
"695",4389,695,"Fri","2014-1-31","10:30:00 PM","7:30:00 PM","CHA","LAL","SSO-CHA",150,"0.7",1.5,8,9.1,"TWC SN/TWC D",150,"2","3","115","179","","","21400695",0,0,0,0
"696",4390,696,"Fri","2014-1-31","10:30:00 PM","8:30:00 PM","GSW","UTA","CSN-BA",150,"2",4,49,79,"ROOT",150,"4.2","9","39",NA,"ESPN","","21400696",1.1,1414,1100,0
"697",4391,697,"Sat","2014-2-1","7:00:00 PM","7:00:00 PM","BRK","IND","YES",150,"0.9",2,66,112,"FSI",165,"5.4","9","60",NA,"","","21400697",0,0,0,0
"698",4392,698,"Sat","2014-2-1","7:00:00 PM","7:00:00 PM","OKC","WAS","FSOK",150,"9.2",15,68,NA,"CSN-W",150,"1.4","3","34","45","","","21400698",0,0,0,0
"699",4393,699,"Sat","2014-2-1","7:30:00 PM","7:30:00 PM","MIN","ATL","FSNN-MIN",150,"1.5",3,26,29,"FSS-ATL",150,"1","2","25","26","","","21400699",0,0,0,0
"700",4394,700,"Sat","2014-2-1","7:30:00 PM","7:30:00 PM","PHI","DET","CSN-P",150,"0.4",1,11,18,"FSD",150,"1.3","2","23","38","","","21400700",0,0,0,0
"701",4395,701,"Sat","2014-2-1","8:00:00 PM","7:00:00 PM","CLE","HOU","FSO",150,"1.8",3,27,40,"CSN-H",150,"1.5","3","34","52","","","21400701",0,0,0,0
"702",4396,702,"Sat","2014-2-1","8:00:00 PM","7:00:00 PM","MIL","MEM","FSNWI",150,"0.2",NA,2,NA,"SSO-MEM",150,"3.3","5","22",NA,"","","21400702",0,0,0,0
"703",4397,703,"Sat","2014-2-1","8:00:00 PM","7:00:00 PM","CHI","NOP","WGN",150,"4.4",7,155,196,"FSNO",150,"1.7","3","11",NA,"","","21400703",0,0,0,0
"704",4398,704,"Sat","2014-2-1","8:30:00 PM","7:30:00 PM","SAC","SAS","KXTV",150,"3.5",6,49,75,"KENS",150,"10.4","17","94",NA,"","","21400704",0,0,0,0
"705",4399,705,"Sat","2014-2-1","8:30:00 PM","8:30:00 PM","MIA","NYK","SunSpM",180,"7",12,117,162,"MSG",165,"3.2","5","242","358","ESPN","","21400705",2,2645,1980,0
"706",4400,706,"Sat","2014-2-1","9:00:00 PM","7:00:00 PM","CHA","PHX","SSO-CHA",150,"0.51",1,6.1,7,"FSA",135,"1.9","3","36","53","","","21400706",0,0,0,0
"707",4401,707,"Sat","2014-2-1","10:00:00 PM","7:00:00 PM","TOR","POR","SNET1",NA,"",NA,NA,NA,"CSN-POR",165,"5.1","9","60","91","","SNET1","21400707",0,0,0,0
"708",4402,708,"Sat","2014-2-1","10:30:00 PM","7:30:00 PM","UTA","LAC","ROOT",150,"3.4",7,32,NA,"FSNP",150,"1.2","2","66","87","","","21400708",0,0,0,0
"709",4403,709,"Sun","2014-2-2","1:00:00 PM","1:00:00 PM","ORL","BOS","FSFL",150,"0.7",2,11,15,"CSN-NE",135,"1.7","4","41","57","","","21400709",0,0,0,0
"710",4404,710,"Mon","2014-2-3","7:00:00 PM","7:00:00 PM","ORL","IND","FSFL",135,"1.1",2,16,17,"FSI",135,"4.8","7","52",NA,"","","21400710",0,0,0,0
"711",4405,711,"Mon","2014-2-3","7:00:00 PM","7:00:00 PM","POR","WAS","CSN-POR",135,"3",6,36,46,"CSN-W",135,"1.8","3","44","51","","","21400711",0,0,0,0
"712",4406,712,"Mon","2014-2-3","7:30:00 PM","7:30:00 PM","PHI","BRK","CSN-P",165,"0.7",1,21,26,"YES",165,"0.7","1","51","85","","","21400712",0,0,0,0
"713",4407,713,"Mon","2014-2-3","7:30:00 PM","7:30:00 PM","DET","MIA","FSD",165,"2.3",3,43,56,"SunSpM",165,"8.5","12","142","191","","","21400713",0,0,0,0
"714",4408,714,"Mon","2014-2-3","8:00:00 PM","7:00:00 PM","NYK","MIL","MSG",150,"2.7",4,198,261,"FSNWI",150,"0.6","1","6",NA,"","","21400714",0,0,0,0
"715",4409,715,"Mon","2014-2-3","8:00:00 PM","7:00:00 PM","SAS","NOP","FSSW-SA",150,"6.6",10,60,NA,"FSNO",150,"1.5","2","10",NA,"NBA TV","","21400715",0.27,209,161,0
"716",4410,716,"Mon","2014-2-3","8:00:00 PM","7:00:00 PM","MEM","OKC","",NA,"",NA,NA,NA,"FSOK",150,"11.9","17","87",NA,"","","21400716",0,0,0,0
"717",4411,717,"Mon","2014-2-3","8:30:00 PM","7:30:00 PM","CLE","DAL","FSO",150,"2.2",3,33,41,"FSSW-DAL",150,"1.8","3","48","62","","","21400717",0,0,0,0
"718",4412,718,"Mon","2014-2-3","9:00:00 PM","7:00:00 PM","LAC","DEN","FSNP",165,"1.2",2,70,107,"ASE",165,"1.4","2","22","27","","","21400718",0,0,0,0
"719",4413,719,"Mon","2014-2-3","9:00:00 PM","7:00:00 PM","TOR","UTA","TSN",NA,"",NA,NA,NA,"ROOT",150,"4.3","8","40",NA,"","TSN","21400719",0,0,0,0
"720",4414,720,"Mon","2014-2-3","10:00:00 PM","7:00:00 PM","CHI","SAC","CSN-C",165,"2",3,69,100,"CSN-S",180,"2.8","4","39","47","","","21400720",0,0,0,0
"721",4415,721,"Tue","2014-2-4","7:30:00 PM","7:30:00 PM","IND","ATL","FSI",150,"5.7",8,63,NA,"FSS-ATL",150,"1","2","25","26","","","21400721",0,0,0,0
"722",4416,722,"Tue","2014-2-4","8:00:00 PM","7:00:00 PM","LAL","MIN","TWC SN/TWC D",150,"1.7",3,98,149,"FSNN-MIN+",150,"1.7","3","30","39","","","21400722",0,0,0,0
"723",4417,723,"Tue","2014-2-4","9:00:00 PM","7:00:00 PM","CHI","PHX","CSN-C",165,"2.9",5,103,128,"FSA",165,"3.2","5","60","84","NBA TV","","21400723",0.36,261,217,0
"724",4418,724,"Tue","2014-2-4","10:30:00 PM","7:30:00 PM","CHA","GSW","SSO-CHA",150,"0.83",2.2,9.5,10.3,"CSN-BA",135,"3.9","7","98","125","","","21400724",0,0,0,0
"725",4419,725,"Wed","2014-2-5","7:00:00 PM","7:00:00 PM","LAL","CLE","TWC SN/TWC D",150,"1.1",2,63,95,"FSO",150,"2.2","3","33","48","","","21400725",0,0,0,0
"726",4420,726,"Wed","2014-2-5","7:00:00 PM","7:00:00 PM","BOS","PHI","CSN-NE",150,"2.9",4,71,97,"CSN-P",NA,"","","","","","","21400726",0,0,0,0
"727",4421,727,"Wed","2014-2-5","7:00:00 PM","7:00:00 PM","SAS","WAS","FSSW-SA",195,"7.2",12,72,NA,"CSN-W",195,"2","3","48","54","","","21400727",0,0,0,0
"728",4422,728,"Wed","2014-2-5","8:00:00 PM","8:00:00 PM","POR","NYK","CSN-POR",150,"3.3",6,40,49,"MSG",165,"2.2","3","166","228","ESPN","","21400728",1.3,1703,1257,0
"729",4423,729,"Wed","2014-2-5","8:00:00 PM","7:00:00 PM","PHX","HOU","FSA",150,"2.8",4,52,79,"CSN-H",150,"1.3","2","31","54","","","21400729",0,0,0,0
"730",4424,730,"Wed","2014-2-5","8:00:00 PM","7:00:00 PM","DAL","MEM","FSSW-DAL",150,"2.1",3,56,68,"SSO-MEM",150,"2.9","4","19",NA,"","","21400730",0,0,0,0
"731",4425,731,"Wed","2014-2-5","8:00:00 PM","7:00:00 PM","ATL","NOP","FSS-ATL",135,"1",1,23,25,"FSNO",150,"1.9","3","13",NA,"","","21400731",0,0,0,0
"732",4426,732,"Wed","2014-2-5","8:00:00 PM","7:00:00 PM","MIN","OKC","FSNN-MIN",135,"2.2",4,39,50,"FSOK",135,"10.5","15","77",NA,"","","21400732",0,0,0,0
"733",4427,733,"Wed","2014-2-5","8:00:00 PM","8:00:00 PM","DET","ORL","FSD",150,"1.4",2,25,31,"FSFL",150,"0.6","1","10","10","","","21400733",0,0,0,0
"734",4428,734,"Wed","2014-2-5","9:00:00 PM","7:00:00 PM","MIL","DEN","FSNWI",150,"0.4",1,4,NA,"ASE",150,"1.1","2","18","24","","","21400734",0,0,0,0
