Season,Home,Away,Date,Attendance,Capacity
2012,BOS,CLE,2012-12-19,18624,18624
2012,NYK,BRK,2012-12-19,19033,19812
2012,LAC,NOP,2012-12-19,19188,19060
2012,MIN,OKC,2012-12-20,17114,19356
2012,POR,DEN,2012-12-20,19982,21538
2012,DAL,MIA,2012-12-20,20160,19200
2012,DET,WAS,2012-12-21,13489,19971
2012,CLE,IND,2012-12-21,14105,20562
2012,MEM,DAL,2012-12-21,17677,18119
2012,SAS,NOP,2012-12-21,17943,18418
2012,PHI,ATL,2012-12-21,18061,20328
2012,TOR,ORL,2012-12-21,18391,19800
2012,BOS,MIL,2012-12-21,18624,18624
2012,NYK,CHI,2012-12-21,19033,19812
2012,LAC,SAC,2012-12-21,19060,19060
2012,GSW,CHA,2012-12-21,19596,19596
2012,WAS,DET,2012-12-22,13104,20356
2012,MIL,CLE,2012-12-22,14176,18717
2012,NOP,IND,2012-12-22,15042,16867
2012,DEN,CHA,2012-12-22,17555,19155
2012,ATL,CHI,2012-12-22,17782,18047
2012,HOU,MEM,2012-12-22,18029,18055
2012,GSW,LAL,2012-12-22,19596,19596
2012,POR,PHX,2012-12-22,19746,21538
2012,MIA,UTA,2012-12-22,20087,19600
2012,SAC,POR,2012-12-23,13244,17317
2012,PHX,LAC,2012-12-23,14741,19023
2012,ORL,UTA,2012-12-23,17721,18846
2012,BRK,PHI,2012-12-23,17732,17732
2012,SAS,DAL,2012-12-23,18581,18418
2012,NYK,MIN,2012-12-23,19033,19812
2012,BRK,BOS,2012-12-25,17732,17732
2012,LAL,NYK,2012-12-25,18997,18997
2012,LAC,DEN,2012-12-25,19346,19060
2012,MIA,OKC,2012-12-25,20300,19600
2012,CHI,HOU,2012-12-25,22310,20917
2012,MIL,BRK,2012-12-26,13102,18717
2012,WAS,CLE,2012-12-26,13846,20356
2012,PHX,NYK,2012-12-26,15153,19023
2012,ATL,DET,2012-12-26,15182,18047
2012,MEM,PHI,2012-12-26,16055,18119
2012,SAS,TOR,2012-12-26,18581,18418
2012,ORL,NOP,2012-12-26,18846,18846
2012,DEN,LAL,2012-12-26,19155,19155
2012,UTA,GSW,2012-12-26,19404,19911
2012,CHA,MIA,2012-12-26,19602,19077
2012,MIN,HOU,2012-12-26,20340,19356
2012,POR,SAC,2012-12-26,20545,21538
2012,OKC,DAL,2012-12-27,18203,18203
2012,LAC,BOS,2012-12-27,19552,19060
2012,NOP,TOR,2012-12-28,13968,16867
2012,IND,PHX,2012-12-28,15288,18165
2012,WAS,ORL,2012-12-28,15789,20356
2012,SAC,NYK,2012-12-28,16407,17317
2012,BRK,CHA,2012-12-28,17732,17732
2012,SAS,HOU,2012-12-28,18581,18418
2012,LAL,POR,2012-12-28,18997,18997
2012,CLE,ATL,2012-12-28,19443,20562
2012,GSW,PHI,2012-12-28,19596,19596
2012,UTA,LAC,2012-12-28,19911,19911
2012,DAL,DEN,2012-12-28,20439,19200
2012,DET,MIA,2012-12-28,22076,19971
2012,ATL,IND,2012-12-29,16558,18047
2012,MEM,DEN,2012-12-29,17707,18119
2012,BRK,CLE,2012-12-29,17732,17732
2012,CHA,NOP,2012-12-29,18110,19077
2012,HOU,OKC,2012-12-29,18460,18055
2012,MIL,MIA,2012-12-29,18717,18717
2012,ORL,TOR,2012-12-29,18846,18846
2012,MIN,PHX,2012-12-29,19356,19356
2012,GSW,BOS,2012-12-29,19596,19596
2012,POR,PHI,2012-12-29,20569,21538
2012,CHI,WAS,2012-12-29,22447,20917
2012,DET,MIL,2012-12-30,14219,19971
2012,SAC,BOS,2012-12-30,15305,17317
2012,LAC,UTA,2012-12-30,19111,19060
2012,DAL,SAS,2012-12-30,19928,19200
2012,IND,MEM,2012-12-31,14979,18165
2012,HOU,ATL,2012-12-31,18160,18055
2012,OKC,PHX,2012-12-31,18203,18203
2012,SAS,BRK,2012-12-31,18581,18418
2012,ORL,MIA,2012-12-31,19311,18846
2012,CHI,CHA,2012-12-31,21986,20917
2012,DET,SAC,2013-1-1,12175,19971
2012,NOP,ATL,2013-1-1,12712,16867
2012,WAS,DAL,2013-1-1,14456,20356
2012,LAL,PHI,2013-1-1,18997,18997
2012,NYK,POR,2013-1-1,19033,19812
2012,DEN,LAC,2013-1-1,19155,19155
2012,IND,WAS,2013-1-2,11182,18165
2012,CLE,SAC,2013-1-2,12331,20562
2012,MIL,SAS,2013-1-2,15084,18717
2012,PHX,PHI,2013-1-2,16034,19023
2012,TOR,POR,2013-1-2,18117,19800
2012,HOU,NOP,2013-1-2,18198,18055
2012,OKC,BRK,2013-1-2,18203,18203
2012,BOS,MEM,2013-1-2,18624,18624
2012,ORL,CHI,2013-1-2,18846,18846
2012,UTA,MIN,2013-1-2,19120,19911
2012,GSW,LAC,2013-1-2,19596,19596
2012,MIA,DAL,2013-1-2,20102,19600
2012,DEN,MIN,2013-1-3,16921,19155
2012,NYK,SAS,2013-1-3,19033,19812
2012,DET,ATL,2013-1-4,14832,19971
2012,PHX,UTA,2013-1-4,14874,19023
2012,CHA,CLE,2013-1-4,15576,19077
2012,MEM,POR,2013-1-4,15823,18119
2012,MIL,HOU,2013-1-4,15867,18717
2012,WAS,BRK,2013-1-4,16006,20356
2012,TOR,SAC,2013-1-4,17824,19800
2012,OKC,PHI,2013-1-4,18203,18203
2012,BOS,IND,2013-1-4,18624,18624
2012,MIA,CHI,2013-1-4,20138,19600
2012,LAC,LAL,2013-1-4,20179,19060
2012,IND,MIL,2013-1-5,15329,18165
2012,MIN,POR,2013-1-5,16220,19356
2012,CLE,HOU,2013-1-5,16866,20562
2012,BRK,SAC,2013-1-5,17732,17732
2012,SAS,PHI,2013-1-5,18581,18418
2012,DEN,UTA,2013-1-5,19155,19155
2012,ATL,BOS,2013-1-5,19159,18047
2012,ORL,NYK,2013-1-5,19171,18846
2012,LAC,GSW,2013-1-5,19323,19060
2012,DAL,NOP,2013-1-5,20338,19200
2012,DET,CHA,2013-1-6,11963,19971
2012,PHX,MEM,2013-1-6,13197,19023
2012,TOR,OKC,2013-1-6,17634,19800
2012,LAL,DEN,2013-1-6,18997,18997
2012,MIA,WAS,2013-1-6,20228,19600
2012,SAC,MEM,2013-1-7,11531,17317
2012,NOP,SAS,2013-1-7,11599,16867
2012,WAS,OKC,2013-1-7,16917,20356
2012,UTA,DAL,2013-1-7,18600,19911
2012,NYK,BOS,2013-1-7,19033,19812
2012,POR,ORL,2013-1-7,19560,21538
2012,CHI,CLE,2013-1-7,21355,20917
2012,MIL,PHX,2013-1-8,13014,18717
2012,MIN,ATL,2013-1-8,15988,19356
2012,PHI,BRK,2013-1-8,16167,20328
2012,HOU,LAL,2013-1-8,18135,18055
2012,IND,MIA,2013-1-8,18165,18165
2012,NOP,HOU,2013-1-9,11453,16867
2012,CLE,ATL,2013-1-9,13149,20562
2012,CHA,UTA,2013-1-9,13347,19077
2012,DEN,ORL,2013-1-9,15084,19155
2012,TOR,PHI,2013-1-9,15629,19800
2012,OKC,MIN,2013-1-9,18203,18203
2012,SAS,LAL,2013-1-9,18581,18418
2012,BOS,PHX,2013-1-9,18624,18624
2012,LAC,DAL,2013-1-9,19362,19060
2012,GSW,MEM,2013-1-9,19596,19596
2012,CHI,MIL,2013-1-9,21570,20917
2012,SAC,DAL,2013-1-10,14011,17317
2012,IND,NYK,2013-1-10,16568,18165
2012,POR,MIA,2013-1-10,20536,21538
2012,ATL,UTA,2013-1-11,12064,18047
2012,NOP,MIN,2013-1-11,13538,16867
2012,TOR,CHA,2013-1-11,14373,19800
2012,MIL,DET,2013-1-11,15681,18717
2012,BRK,PHX,2013-1-11,16272,17732
2012,DEN,CLE,2013-1-11,16445,19155
2012,MEM,SAS,2013-1-11,17685,18119
2012,BOS,HOU,2013-1-11,18624,18624
2012,LAL,OKC,2013-1-11,18997,18997
2012,NYK,CHI,2013-1-11,19033,19812
2012,GSW,POR,2013-1-11,19596,19596
2012,IND,CHA,2013-1-12,13656,18165
2012,SAC,MIA,2013-1-12,14367,17317
2012,WAS,ATL,2013-1-12,15331,20356
2012,PHI,HOU,2013-1-12,17329,20328
2012,DET,UTA,2013-1-12,18441,19971
2012,LAC,ORL,2013-1-12,19060,19060
2012,DAL,MEM,2013-1-12,19984,19200
2012,CHI,PHX,2013-1-12,21874,20917
2012,DEN,GSW,2013-1-13,15861,19155
2012,BRK,IND,2013-1-13,16499,17732
2012,TOR,MIL,2013-1-13,17384,19800
2012,SAS,MIN,2013-1-13,18144,18418
2012,LAL,CLE,2013-1-13,18997,18997
2012,NYK,NOP,2013-1-13,19033,19812
2012,POR,OKC,2013-1-13,20423,21538
2012,SAC,CLE,2013-1-14,12194,17317
2012,WAS,ORL,2013-1-14,14648,20356
2012,PHX,OKC,2013-1-14,14951,19023
2012,MEM,LAC,2013-1-14,15837,18119
2012,BOS,CHA,2013-1-14,18624,18624
2012,DAL,MIN,2013-1-14,19486,19200
2012,UTA,MIA,2013-1-14,19911,19911
2012,CHI,ATL,2013-1-14,21430,20917
2012,CHA,IND,2013-1-15,12996,19077
2012,DEN,POR,2013-1-15,15521,19155
2012,BRK,TOR,2013-1-15,16236,17732
2012,HOU,LAC,2013-1-15,16823,18055
2012,PHI,NOP,2013-1-15,17304,20328
2012,LAL,MIL,2013-1-15,18997,18997
2012,SAC,WAS,2013-1-16,11611,17317
2012,ATL,BRK,2013-1-16,15029,18047
2012,ORL,IND,2013-1-16,17499,18846
2012,OKC,DEN,2013-1-16,18203,18203
2012,SAS,MEM,2013-1-16,18581,18418
2012,BOS,NOP,2013-1-16,18624,18624
2012,TOR,CHI,2013-1-16,18674,19800
2012,POR,CLE,2013-1-16,18880,21538
2012,GSW,MIA,2013-1-16,19596,19596
2012,DAL,HOU,2013-1-16,20147,19200
2012,PHX,MIL,2013-1-17,15963,19023
2012,MIN,LAC,2013-1-17,16198,19356
2012,DET,NYK,2013-1-17,18689,19971
2012,LAL,MIA,2013-1-17,18997,18997
2012,MEM,SAC,2013-1-18,15910,18119
2012,DEN,WAS,2013-1-18,16523,19155
2012,PHI,TOR,2013-1-18,16574,20328
2012,IND,HOU,2013-1-18,16902,18165
2012,ORL,CHA,2013-1-18,17598,18846
2012,BRK,ATL,2013-1-18,17732,17732
2012,SAS,GSW,2013-1-18,18581,18418
2012,BOS,CHI,2013-1-18,18624,18624
2012,DAL,OKC,2013-1-18,20434,19200
2012,NOP,GSW,2013-1-19,15472,16867
2012,MIN,HOU,2013-1-19,16799,19356
2012,CHA,SAC,2013-1-19,17012,19077
2012,ATL,SAS,2013-1-19,18255,18047
2012,LAC,WAS,2013-1-19,19188,19060
2012,UTA,CLE,2013-1-19,19911,19911
2012,POR,MIL,2013-1-19,20487,21538
2012,CHI,MEM,2013-1-19,22124,20917
2012,DET,BOS,2013-1-20,17575,19971
2012,ORL,DAL,2013-1-20,18192,18846
2012,DEN,OKC,2013-1-20,19155,19155
2012,TOR,LAL,2013-1-20,19800,19800
2012,NOP,SAC,2013-1-21,10880,16867
2012,ATL,MIN,2013-1-21,13808,18047
2012,PHI,SAS,2013-1-21,15346,20328
2012,CHA,HOU,2013-1-21,16108,19077
2012,POR,WAS,2013-1-21,17336,21538
2012,MEM,IND,2013-1-21,17508,18119
2012,NYK,BRK,2013-1-21,19033,19812
2012,GSW,LAC,2013-1-21,19596,19596
2012,CHI,LAL,2013-1-21,22550,20917
2012,DET,ORL,2013-1-22,11798,19971
2012,MIL,PHI,2013-1-22,13080,18717
2012,CLE,BOS,2013-1-22,14192,20562
2012,LAC,OKC,2013-1-22,19451,19060
2012,CHA,ATL,2013-1-23,12534,19077
2012,SAC,PHX,2013-1-23,12741,17317
2012,MIN,BRK,2013-1-23,15785,19356
2012,HOU,DEN,2013-1-23,16867,18055
2012,SAS,NOP,2013-1-23,17511,18418
2012,MEM,LAL,2013-1-23,17984,18119
2012,UTA,WAS,2013-1-23,18158,19911
2012,POR,IND,2013-1-23,18934,21538
2012,GSW,OKC,2013-1-23,19596,19596
2012,MIA,TOR,2013-1-23,20002,19600
2012,CHI,DET,2013-1-23,21567,20917
2012,PHX,LAC,2013-1-24,16017,19023
2012,ORL,TOR,2013-1-24,17145,18846
2012,BOS,NYK,2013-1-24,18624,18624
2012,WAS,MIN,2013-1-25,14095,20356
2012,SAC,OKC,2013-1-25,15022,17317
2012,CLE,MIL,2013-1-25,15098,20562
2012,NOP,HOU,2013-1-25,15302,16867
2012,ATL,BOS,2013-1-25,15595,18047
2012,MEM,BRK,2013-1-25,16911,18119
2012,LAL,UTA,2013-1-25,18997,18997
2012,DAL,SAS,2013-1-25,19884,19200
2012,MIA,DET,2013-1-25,20236,19600
2012,CHI,GSW,2013-1-25,21756,20917
2012,CHA,MIN,2013-1-26,15397,19077
2012,MIL,GSW,2013-1-26,16937,18717
2012,DEN,SAC,2013-1-26,17651,19155
2012,HOU,BRK,2013-1-26,18236,18055
2012,SAS,PHX,2013-1-26,18581,18418
2012,TOR,CLE,2013-1-26,18820,19800
2012,UTA,IND,2013-1-26,19201,19911
2012,WAS,CHI,2013-1-26,20308,20356
2012,PHI,NYK,2013-1-26,20540,20328
2012,POR,LAC,2013-1-26,20672,21538
2012,MEM,NOP,2013-1-27,16277,18119
2012,ORL,DET,2013-1-27,17959,18846
2012,BOS,MIA,2013-1-27,18624,18624
2012,LAL,OKC,2013-1-27,18997,18997
2012,NYK,ATL,2013-1-27,19033,19812
2012,LAC,POR,2013-1-27,19060,19060
2012,DAL,PHX,2013-1-27,20305,19200
2012,WAS,SAC,2013-1-28,13422,20356
2012,PHI,MEM,2013-1-28,15448,20328
2012,TOR,GSW,2013-1-28,15914,19800
2012,DEN,IND,2013-1-28,16032,19155
2012,BRK,ORL,2013-1-28,16480,17732
2012,UTA,HOU,2013-1-28,18387,19911
2012,CHI,CHA,2013-1-28,21308,20917
2012,CLE,GSW,2013-1-29,13939,20562
2012,DET,MIL,2013-1-29,15479,19971
2012,POR,DAL,2013-1-29,18888,21538
2012,LAL,NOP,2013-1-29,18997,18997
2012,ATL,TOR,2013-1-30,12021,18047
2012,IND,DET,2013-1-30,12137,18165
2012,PHI,WAS,2013-1-30,15101,20328
2012,MIN,LAC,2013-1-30,15312,19356
2012,PHX,LAL,2013-1-30,17184,19023
2012,DEN,HOU,2013-1-30,17399,19155
2012,UTA,NOP,2013-1-30,17490,19911
2012,MIL,CHI,2013-1-30,17640,18717
2012,BRK,MIA,2013-1-30,17732,17732
2012,SAS,CHA,2013-1-30,18581,18418
2012,BOS,SAC,2013-1-30,18624,18624
2012,NYK,ORL,2013-1-30,19033,19812
2012,OKC,MEM,2013-1-31,18203,18203
2012,GSW,DAL,2013-1-31,19596,19596
2012,MEM,WAS,2013-2-1,15017,18119
2012,DET,CLE,2013-2-1,15693,19971
2012,PHX,DAL,2013-2-1,16304,19023
2012,DEN,NOP,2013-2-1,17221,19155
2012,BRK,CHI,2013-2-1,17732,17732
2012,PHI,SAC,2013-2-1,17927,20328
2012,IND,MIA,2013-2-1,18165,18165
2012,MIN,LAL,2013-2-1,18547,19356
2012,BOS,ORL,2013-2-1,18624,18624
2012,NYK,MIL,2013-2-1,19033,19812
2012,UTA,POR,2013-2-1,19512,19911
2012,TOR,LAC,2013-2-1,19800,19800
2012,MIL,ORL,2013-2-2,14321,18717
2012,HOU,CHA,2013-2-2,15494,18055
2012,MIN,NOP,2013-2-2,16289,19356
2012,ATL,CHI,2013-2-2,17898,18047
2012,SAS,WAS,2013-2-2,18581,18418
2012,NYK,SAC,2013-2-2,19033,19812
2012,GSW,PHX,2013-2-2,19596,19596
2012,POR,UTA,2013-2-2,20376,21538
2012,CLE,OKC,2013-2-2,20562,20562
2012,DET,LAL,2013-2-3,18157,19971
2012,BOS,LAC,2013-2-3,18624,18624
2012,TOR,MIA,2013-2-3,19800,19800
2012,MIN,POR,2013-2-4,13446,19356
2012,PHI,ORL,2013-2-4,14630,20328
2012,WAS,LAC,2013-2-4,16246,20356
2012,UTA,SAC,2013-2-4,17742,19911
2012,IND,CHI,2013-2-4,18165,18165
2012,OKC,DAL,2013-2-4,18203,18203
2012,NYK,DET,2013-2-4,19033,19812
2012,MIA,CHA,2013-2-4,19600,19600
2012,IND,ATL,2013-2-5,12578,18165
2012,MEM,PHX,2013-2-5,14933,18119
2012,DEN,MIL,2013-2-5,15272,19155
2012,HOU,GSW,2013-2-5,15453,18055
2012,BRK,LAL,2013-2-5,17732,17732
2012,NOP,PHX,2013-2-6,12148,16867
2012,DET,BRK,2013-2-6,12576,19971
2012,ATL,MEM,2013-2-6,13198,18047
2012,CLE,CHA,2013-2-6,13264,20562
2012,MIN,SAS,2013-2-6,15224,19356
2012,PHI,IND,2013-2-6,15299,20328
2012,TOR,BOS,2013-2-6,17163,19800
2012,ORL,LAC,2013-2-6,17995,18846
2012,OKC,GSW,2013-2-6,18203,18203
2012,WAS,NYK,2013-2-6,18263,20356
2012,UTA,MIL,2013-2-6,18571,19911
2012,MIA,HOU,2013-2-6,19693,19600
2012,DAL,POR,2013-2-6,19746,19200
2012,BOS,LAL,2013-2-7,18624,18624
2012,DEN,CHI,2013-2-7,19325,19155
2012,ATL,NOP,2013-2-8,14022,18047
2012,CLE,ORL,2013-2-8,14073,20562
2012,HOU,POR,2013-2-8,15655,18055
2012,IND,TOR,2013-2-8,16253,18165
2012,DET,SAS,2013-2-8,16267,19971
2012,MIN,NYK,2013-2-8,16542,19356
2012,MEM,GSW,2013-2-8,16701,18119
2012,OKC,PHX,2013-2-8,18203,18203
2012,WAS,BRK,2013-2-8,19614,20356
2012,CHA,LAL,2013-2-8,19624,19077
2012,MIA,LAC,2013-2-8,19902,19600
2012,UTA,CHI,2013-2-8,19911,19911
2012,PHI,CHA,2013-2-9,15048,20328
2012,MIL,DET,2013-2-9,15511,18717
2012,SAC,UTA,2013-2-9,16193,17317
2012,DAL,GSW,2013-2-9,20355,19200
2012,CLE,DEN,2013-2-9,20562,20562
2012,SAC,HOU,2013-2-10,15526,17317
2012,MEM,MIN,2013-2-10,16023,18119
2012,PHX,OKC,2013-2-10,16773,19023
2012,BRK,SAS,2013-2-10,17014,17732
2012,TOR,NOP,2013-2-10,17177,19800
2012,ORL,POR,2013-2-10,17966,18846
2012,BOS,DEN,2013-2-10,18624,18624
2012,NYK,LAC,2013-2-10,19033,19812
2012,MIA,LAL,2013-2-10,20300,19600
2012,DET,NOP,2013-2-11,10177,19971
2012,CLE,MIN,2013-2-11,11556,20562
2012,IND,BRK,2013-2-11,11672,18165
2012,MIL,WAS,2013-2-11,13842,18717
2012,CHA,BOS,2013-2-11,15709,19077
2012,PHI,LAC,2013-2-11,17550,20328
2012,DAL,ATL,2013-2-11,19654,19200
2012,CHI,SAS,2013-2-11,21955,20917
2012,MEM,SAC,2013-2-12,14722,18119
2012,TOR,DEN,2013-2-12,16738,19800
2012,UTA,OKC,2013-2-12,18552,19911
2012,LAL,PHX,2013-2-12,18997,18997
2012,GSW,HOU,2013-2-12,19596,19596
2012,MIA,POR,2013-2-12,20032,19600
2012,DET,WAS,2013-2-13,11095,19971
2012,NOP,POR,2013-2-13,11656,16867
2012,IND,CHA,2013-2-13,11707,18165
2012,CLE,SAS,2013-2-13,12162,20562
2012,MIN,UTA,2013-2-13,13117,19356
2012,MIL,PHI,2013-2-13,15114,18717
2012,BRK,DEN,2013-2-13,17251,17732
2012,ORL,ATL,2013-2-13,17649,18846
2012,BOS,CHI,2013-2-13,18624,18624
2012,NYK,TOR,2013-2-13,19033,19812
2012,LAC,HOU,2013-2-13,19251,19060
2012,DAL,SAC,2013-2-13,19892,19200
2012,OKC,MIA,2013-2-14,18203,18203
2012,LAL,LAC,2013-2-14,18997,18997
2012,DET,MEM,2013-2-19,13481,19971
2012,NOP,CHI,2013-2-19,13612,16867
2012,WAS,TOR,2013-2-19,13923,20356
2012,SAC,SAS,2013-2-19,14940,17317
2012,ORL,CHA,2013-2-19,17037,18846
2012,BRK,MIL,2013-2-19,17334,17732
2012,UTA,GSW,2013-2-19,18231,19911
2012,DEN,BOS,2013-2-19,19155,19155
2012,POR,PHX,2013-2-19,20499,21538
2012,CHA,DET,2013-2-20,13112,19077
2012,MIN,PHI,2013-2-20,14439,19356
2012,MIL,BRK,2013-2-20,14563,18717
2012,CLE,NOP,2013-2-20,16103,20562
2012,IND,NYK,2013-2-20,16123,18165
2012,HOU,OKC,2013-2-20,18224,18055
2012,ATL,MIA,2013-2-20,18238,18047
2012,LAL,BOS,2013-2-20,18997,18997
2012,GSW,PHX,2013-2-20,19596,19596
2012,TOR,MEM,2013-2-20,19800,19800
2012,DAL,ORL,2013-2-20,19965,19200
2012,LAC,SAS,2013-2-21,19343,19060
2012,CHI,MIA,2013-2-21,22640,20917
2012,ATL,SAC,2013-2-22,15031,18047
2012,WAS,DEN,2013-2-22,16527,20356
2012,NOP,DAL,2013-2-22,16538,16867
2012,MEM,ORL,2013-2-22,17669,18119
2012,BRK,HOU,2013-2-22,17732,17732
2012,IND,DET,2013-2-22,17750,18165
2012,CHA,CHI,2013-2-22,17870,19077
2012,OKC,MIN,2013-2-22,18203,18203
2012,PHX,BOS,2013-2-22,18422,19023
2012,LAL,POR,2013-2-22,18997,18997
2012,GSW,SAS,2013-2-22,19596,19596
2012,TOR,NYK,2013-2-22,19800,19800
2012,ORL,CLE,2013-2-23,17171,18846
2012,DET,IND,2013-2-23,17509,19971
2012,MIL,ATL,2013-2-23,18289,18717
2012,CHA,DEN,2013-2-23,18481,19077
2012,LAC,UTA,2013-2-23,19165,19060
2012,WAS,HOU,2013-2-23,20308,20356
2012,PHI,MIA,2013-2-23,20665,20328
2012,NOP,SAC,2013-2-24,12788,16867
2012,PHX,SAS,2013-2-24,14923,19023
2012,BRK,MEM,2013-2-24,17098,17732
2012,MIN,GSW,2013-2-24,18033,19356
2012,OKC,CHI,2013-2-24,18203,18203
2012,NYK,PHI,2013-2-24,19033,19812
2012,MIA,CLE,2013-2-24,20006,19600
2012,DAL,LAL,2013-2-24,20440,19200
2012,POR,BOS,2013-2-24,20484,21538
2012,DET,ATL,2013-2-25,12417,19971
2012,TOR,WAS,2013-2-25,16705,19800
2012,DEN,LAL,2013-2-25,19155,19155
2012,UTA,BOS,2013-2-25,19911,19911
2012,NOP,BRK,2013-2-26,12651,16867
2012,IND,GSW,2013-2-26,14426,18165
2012,PHX,MIN,2013-2-26,14973,19023
2012,PHI,ORL,2013-2-26,18432,20328
2012,LAC,CHA,2013-2-26,19060,19060
2012,MIA,SAC,2013-2-26,19734,19600
2012,DAL,MIL,2013-2-26,19870,19200
2012,CHI,CLE,2013-2-26,21501,20917
2012,CLE,TOR,2013-2-27,13368,20562
2012,WAS,DET,2013-2-27,14298,20356
2012,HOU,MIL,2013-2-27,15463,18055
2012,MEM,DAL,2013-2-27,16017,18119
2012,ORL,SAC,2013-2-27,16722,18846
2012,SAS,PHX,2013-2-27,17573,18418
2012,OKC,NOP,2013-2-27,18203,18203
2012,NYK,GSW,2013-2-27,19033,19812
2012,UTA,ATL,2013-2-27,19267,19911
2012,POR,DEN,2013-2-27,20077,21538
2012,IND,LAC,2013-2-28,18165,18165
2012,LAL,MIN,2013-2-28,18997,18997
2012,CHI,PHI,2013-2-28,21576,20917
2012,NOP,DET,2013-3-1,14189,16867
2012,PHX,ATL,2013-3-1,15269,19023
2012,ORL,HOU,2013-3-1,16677,18846
2012,UTA,CHA,2013-3-1,17691,19911
2012,BRK,DAL,2013-3-1,17732,17732
2012,TOR,IND,2013-3-1,18268,19800
2012,SAS,SAC,2013-3-1,18581,18418
2012,BOS,GSW,2013-3-1,18624,18624
2012,DEN,OKC,2013-3-1,19521,19155
2012,MIA,MEM,2013-3-1,20128,19600
2012,WAS,NYK,2013-3-1,20308,20356
2012,CLE,LAC,2013-3-1,20562,20562
2012,MIL,TOR,2013-3-2,16165,18717
2012,PHI,GSW,2013-3-2,17929,20328
2012,POR,MIN,2013-3-2,20390,21538
2012,CHI,BRK,2013-3-2,22414,20917
2012,SAC,CHA,2013-3-3,14555,17317
2012,ORL,MEM,2013-3-3,16020,18846
2012,WAS,PHI,2013-3-3,17370,20356
2012,IND,CHI,2013-3-3,17533,18165
2012,HOU,DAL,2013-3-3,18123,18055
2012,SAS,DET,2013-3-3,18581,18418
2012,LAL,ATL,2013-3-3,18997,18997
2012,NYK,MIA,2013-3-3,19033,19812
2012,LAC,OKC,2013-3-3,19371,19060
2012,NOP,ORL,2013-3-4,11050,16867
2012,MIL,UTA,2013-3-4,13926,18717
2012,DEN,ATL,2013-3-4,17554,19155
2012,POR,CHA,2013-3-4,18330,21538
2012,MIN,MIA,2013-3-4,18391,19356
2012,GSW,TOR,2013-3-4,19596,19596
2012,CLE,NYK,2013-3-4,19784,20562
2012,SAC,DEN,2013-3-5,11923,17317
2012,PHI,BOS,2013-3-5,16189,20328
2012,OKC,LAL,2013-3-5,18203,18203
2012,CLE,UTA,2013-3-6,12124,20562
2012,ATL,PHI,2013-3-6,13018,18047
2012,PHX,TOR,2013-3-6,13173,19023
2012,MIN,WAS,2013-3-6,13233,19356
2012,CHA,BRK,2013-3-6,13382,19077
2012,NOP,LAL,2013-3-6,16019,16867
2012,DET,NYK,2013-3-6,16181,19971
2012,MEM,POR,2013-3-6,16214,18119
2012,IND,BOS,2013-3-6,17833,18165
2012,SAS,CHI,2013-3-6,18581,18418
2012,LAC,MIL,2013-3-6,19060,19060
2012,GSW,SAC,2013-3-6,19596,19596
2012,MIA,ORL,2013-3-6,20001,19600
2012,DAL,HOU,2013-3-6,20344,19200
2012,DEN,LAC,2013-3-7,18857,19155
2012,NYK,OKC,2013-3-7,19033,19812
2012,SAC,PHX,2013-3-8,13501,17317
2012,ORL,IND,2013-3-8,16515,18846
2012,CLE,MEM,2013-3-8,17032,20562
2012,BRK,WAS,2013-3-8,17732,17732
2012,SAS,POR,2013-3-8,18581,18418
2012,BOS,ATL,2013-3-8,18624,18624
2012,CHA,OKC,2013-3-8,18870,19077
2012,LAL,TOR,2013-3-8,18997,18997
2012,DET,DAL,2013-3-8,19504,19971
2012,GSW,HOU,2013-3-8,19596,19596
2012,MIA,PHI,2013-3-8,20029,19600
2012,CHI,UTA,2013-3-8,21842,20917
2012,WAS,CHA,2013-3-9,16357,20356
2012,PHX,HOU,2013-3-9,16734,19023
2012,ATL,BRK,2013-3-9,17282,18047
2012,MEM,NOP,2013-3-9,17501,18119
2012,DEN,MIN,2013-3-9,18823,19155
2012,NYK,UTA,2013-3-9,19033,19812
2012,GSW,MIL,2013-3-9,19596,19596
2012,SAC,MIL,2013-3-10,14761,17317
2012,NOP,POR,2013-3-10,15036,16867
2012,MIN,DAL,2013-3-10,15209,19356
2012,ORL,PHI,2013-3-10,16317,18846
2012,OKC,BOS,2013-3-10,18203,18203
2012,LAL,CHI,2013-3-10,18997,18997
2012,LAC,DET,2013-3-10,19344,19060
2012,TOR,CLE,2013-3-10,19800,19800
2012,MIA,IND,2013-3-10,20219,19600
2012,PHX,DEN,2013-3-11,15597,19023
2012,PHI,BRK,2013-3-11,16789,20328
2012,UTA,DET,2013-3-11,18568,19911
2012,SAS,OKC,2013-3-11,18581,18418
2012,GSW,NYK,2013-3-11,19596,19596
2012,MIL,DAL,2013-3-12,14154,18717
2012,MIN,SAS,2013-3-12,14219,19356
2012,CLE,WAS,2013-3-12,14689,20562
2012,CHA,BOS,2013-3-12,15006,19077
2012,BRK,NOP,2013-3-12,17732,17732
2012,POR,MEM,2013-3-12,18754,21538
2012,ORL,LAL,2013-3-12,19287,18846
2012,MIA,ATL,2013-3-12,20350,19600
2012,IND,MIN,2013-3-13,14187,18165
2012,SAC,CHI,2013-3-13,14426,17317
2012,WAS,MIL,2013-3-13,14506,20356
2012,HOU,PHX,2013-3-13,18132,18055
2012,OKC,UTA,2013-3-13,18203,18203
